hos_event_id,hos_home,hos_home_id,hos_home_cid,hos_away,hos_away_id,hos_away_cid
c1334409-1ef9-4984-91f0-5da101567620,Virginia Military Institute Keydets,d3006f55-7702-48f8-b007-975e36f7dd7d,d3006f55-7702-48f8-b007-975e36f7dd7d,Furman Paladins,a1c61369-3d86-4348-b582-b8418f0624c7,a1c61369-3d86-4348-b582-b8418f0624c7
e5f6d502-6889-4ea3-bbca-5e4487793e89,Michigan Wolverines,af7387d1-3ce5-4221-9797-8c3ee304d9d6,af7387d1-3ce5-4221-9797-8c3ee304d9d6,UCLA Bruins,b7cb4cbd-02d5-4547-a36d-c80fd5572056,b7cb4cbd-02d5-4547-a36d-c80fd5572056
ed78db61-b5e6-4631-87c8-341a507b005e,Boston Terriers,d4e44ae5-5311-424d-96aa-3880a202e6b7,d4e44ae5-5311-424d-96aa-3880a202e6b7,Bucknell Bison,89cc34b0-d314-4c2e-8e3f-5862862df953,89cc34b0-d314-4c2e-8e3f-5862862df953
0d507b2d-a75c-4df2-9b69-f77dfbf3e063,Central Arkansas Bears,24697232-a451-4b52-987d-a2454c42cc97,24697232-a451-4b52-987d-a2454c42cc97,West Georgia Wolves,fa96bbee-7cba-42c6-b1e1-e10eb198af2d,fa96bbee-7cba-42c6-b1e1-e10eb198af2d
29171072-511e-4d77-87a8-08e5c4637711,Vermont Catamounts,6696f7d5-8fa9-4ae7-aeb4-69267fda2480,6696f7d5-8fa9-4ae7-aeb4-69267fda2480,Bryant Bulldogs,fc0a5664-a928-444c-9d98-d32c4659a31c,fc0a5664-a928-444c-9d98-d32c4659a31c
35033196-3c49-463a-b35f-20d53d0b19dc,American Eagles,01d829cd-f747-4189-a176-6da13fff38fc,01d829cd-f747-4189-a176-6da13fff38fc,Army Black Knights,a124b15a-73bf-40a9-92b8-935687a6db1a,a124b15a-73bf-40a9-92b8-935687a6db1a
606ea862-8c79-47f1-bf3d-a5c414a92d31,William & Mary Tribe,d2b136f1-1c9b-4eea-9863-ade5fdc10ac3,d2b136f1-1c9b-4eea-9863-ade5fdc10ac3,Elon Phoenix,bfbac3d1-8e7f-4ab5-9f3f-834ce201fd07,bfbac3d1-8e7f-4ab5-9f3f-834ce201fd07
67bce9f6-d2c3-43c1-a0d7-82f35e65e7f5,Fairleigh Dickinson Knights,df60c6e8-29d9-4973-8821-500d931be7ec,df60c6e8-29d9-4973-8821-500d931be7ec,Central Connecticut State Blue Devils,2d345f5c-0939-4d11-ac8f-8b761495d355,2d345f5c-0939-4d11-ac8f-8b761495d355
7e0e39f2-c4ad-458c-85f2-729895a7d90a,Eastern Michigan Eagles,d2a10153-02ef-494c-b213-83f3dbd3683b,d2a10153-02ef-494c-b213-83f3dbd3683b,Western Michigan Broncos,b92125a3-be5f-414f-8579-0011f6cd61a7,b92125a3-be5f-414f-8579-0011f6cd61a7
7fc34138-664f-4a3d-9d30-26538de16500,Florida Gulf Coast Eagles,4f687722-0dfa-4703-bdc6-71b596a65820,4f687722-0dfa-4703-bdc6-71b596a65820,Stetson Hatters,555e83c6-3d15-4f22-ad8b-4b1ab9107fd4,555e83c6-3d15-4f22-ad8b-4b1ab9107fd4
