hos_event_id,hos_home,hos_home_id,hos_home_cid,hos_away,hos_away_id,hos_away_cid
78c2b493-bbac-4a0a-84d7-25dfea021d00,Hawaii Rainbow Warriors,7d856c8f-5dcc-4533-acc7-3a0698d8b84c,7d856c8f-5dcc-4533-acc7-3a0698d8b84c,Cal Riverside Highlanders,f7811e10-b374-4184-a63a-2c865ccef494,f7811e10-b374-4184-a63a-2c865ccef494
d22c8e3f-0b47-4aa7-8fe8-d8a31aedd155,Eastern Michigan Eagles,d2a10153-02ef-494c-b213-83f3dbd3683b,d2a10153-02ef-494c-b213-83f3dbd3683b,Bowling Green State Falcons,f731a4ef-e324-4eab-a636-757be2927d62,f731a4ef-e324-4eab-a636-757be2927d62
09a5a6bb-833f-42d1-acf5-878b500bfbb2,Ball State Cardinals,9fac1d5b-607d-4a3f-86b0-6a14d36b87b2,9fac1d5b-607d-4a3f-86b0-6a14d36b87b2,Central Michigan Chippewas,795c5ca1-aea8-49a1-8651-16b729306919,795c5ca1-aea8-49a1-8651-16b729306919
3220e3b8-4645-4f61-9712-ef8236d637d0,Dayton Flyers,02540003-1a1f-47df-8e84-349f7106fb69,02540003-1a1f-47df-8e84-349f7106fb69,Virginia Commonwealth Rams,8ece1898-a7ad-4d7b-881c-204f280c7803,8ece1898-a7ad-4d7b-881c-204f280c7803
418e21fc-a9cc-4355-8155-77070cf7716b,Kent State Golden Flashes,9722ba2c-93a6-4669-b97a-5de15bbc74bc,9722ba2c-93a6-4669-b97a-5de15bbc74bc,Western Michigan Broncos,b92125a3-be5f-414f-8579-0011f6cd61a7,b92125a3-be5f-414f-8579-0011f6cd61a7
733b7eab-162e-4d00-b012-f43bf3deb0b7,Toledo Rockets,b8d6c83e-62ae-4ef4-b7e2-b2c54e23751f,b8d6c83e-62ae-4ef4-b7e2-b2c54e23751f,Buffalo Bulls,0e7e5f4b-b981-4ca9-b0d9-e67cdd4b323c,0e7e5f4b-b981-4ca9-b0d9-e67cdd4b323c
9e9bb4ae-6874-485e-a301-4ef82455e95a,Brown Bears,d0a1589f-74ad-4fd2-9d3a-63a2558361b8,d0a1589f-74ad-4fd2-9d3a-63a2558361b8,Pennsylvania Quakers,e3c0bd8a-7487-41e3-a743-46131132ed6a,e3c0bd8a-7487-41e3-a743-46131132ed6a
e77c0185-825f-403a-a7af-9e262ece3b6b,Harvard Crimson,fea3af98-6c2a-4666-a2da-04a4921232ac,fea3af98-6c2a-4666-a2da-04a4921232ac,Columbia Lions,80bd5152-68b9-4c06-bb06-f88a256e5ebb,80bd5152-68b9-4c06-bb06-f88a256e5ebb
c7911b0d-d66f-4b5a-b7f7-30530858fbb6,West Virginia Mountaineers,3a3c55a0-e1f0-4cb7-a0a1-e0c625ab84c3,3a3c55a0-e1f0-4cb7-a0a1-e0c625ab84c3,UCF Knights,71a7c27d-79f4-4c63-9b28-3d9c359feed0,71a7c27d-79f4-4c63-9b28-3d9c359feed0
17f35520-0bb4-4623-842a-d7179acacf88,Seton Hall Pirates,599cdda8-8ccb-4858-bda2-f1f58e8a8ada,599cdda8-8ccb-4858-bda2-f1f58e8a8ada,St. John's Red Storm,f93e4f4e-2a8d-48a8-9779-0fb6c54d31bc,f93e4f4e-2a8d-48a8-9779-0fb6c54d31bc
818117e4-7e20-4ec7-9b18-4dccfa8f3d68,Ohio Bobcats,9447ed23-6d67-409c-82b7-67706bf4bb70,9447ed23-6d67-409c-82b7-67706bf4bb70,Miami RedHawks,6fbd1a3e-ef08-458a-9e42-8d73a145835b,6fbd1a3e-ef08-458a-9e42-8d73a145835b
2f8d91b7-d9fa-4295-af39-f4d20791a900,San Diego State Aztecs,c7693866-e3c3-410f-a806-cb10c1c4ac11,c7693866-e3c3-410f-a806-cb10c1c4ac11,UNLV Rebels,4752584a-9083-4029-b3cb-c6f6ed6ead44,4752584a-9083-4029-b3cb-c6f6ed6ead44
02056def-5d04-4299-b687-573e80eebee6,Villanova Wildcats,f7eec5d7-392e-4ba1-8929-6329358fbb15,f7eec5d7-392e-4ba1-8929-6329358fbb15,Xavier Musketeers,540b9d26-a230-4e98-a2af-5dc624f726eb,540b9d26-a230-4e98-a2af-5dc624f726eb
35ac802b-7b07-445f-a800-7ff2d2c49327,Oklahoma State Cowboys,3a90ba44-4d42-49aa-a30e-b5f45321d611,3a90ba44-4d42-49aa-a30e-b5f45321d611,Houston Cougars,bd92b79d-46a5-4514-8424-c6412bddfe23,bd92b79d-46a5-4514-8424-c6412bddfe23
3bb23751-83a5-4cac-a0c1-396fd8c9dbce,Missouri Tigers,c030fee4-7a20-45e4-bfb3-5289e9ae8e7d,c030fee4-7a20-45e4-bfb3-5289e9ae8e7d,Arkansas Razorbacks,d65b488b-bab2-46c8-8717-ca35a731591f,d65b488b-bab2-46c8-8717-ca35a731591f
5472e176-25c0-4596-b2ca-45104951ce9a,Boston College Eagles,d7c03da7-66a0-4bdd-89b6-02fce40108f1,d7c03da7-66a0-4bdd-89b6-02fce40108f1,Notre Dame Fighting Irish,74fbf7cd-9d46-414a-b447-c79fc21657a7,74fbf7cd-9d46-414a-b447-c79fc21657a7
d35fe601-c8b0-46fe-ab05-8b7e95b936c8,DePaul Blue Demons,5baaf6cd-318d-42c1-97f3-5334e62faa02,5baaf6cd-318d-42c1-97f3-5334e62faa02,Butler Bulldogs,366cda3f-b8a7-4137-9fe4-2ecf08b2bca2,366cda3f-b8a7-4137-9fe4-2ecf08b2bca2
e8be86bf-7623-46ea-aa88-9750c3676fab,Delaware Fightin' Blue Hens,7cc5db4f-549c-4b33-85bb-17aa4e2e6275,7cc5db4f-549c-4b33-85bb-17aa4e2e6275,Louisiana Tech Bulldogs,fab3fedd-48e2-4804-a531-a1c445f12e22,fab3fedd-48e2-4804-a531-a1c445f12e22
f00ebe46-5442-47d6-99b0-4fc915fd817e,St. Bonaventure Bonnies,619e61d3-1974-45e8-842a-c4676205c9f7,619e61d3-1974-45e8-842a-c4676205c9f7,Davidson Wildcats,ca59e97a-c8fc-4726-8c4b-bd7e79a1b9e4,ca59e97a-c8fc-4726-8c4b-bd7e79a1b9e4
501a6e8c-b974-4447-8ac0-5c19df3d6558,Marquette Golden Eagles,39ada210-bd7f-41ee-ae8f-c9ed3821ab29,39ada210-bd7f-41ee-ae8f-c9ed3821ab29,Connecticut Huskies,b81ebbf4-18c2-48b0-8c71-017a4402af86,b81ebbf4-18c2-48b0-8c71-017a4402af86
09a628f9-b598-48d8-8aec-1e455882d1c1,Saint Joseph's Hawks,05d6daa9-4df0-4d49-a2ed-6152e42ccd27,05d6daa9-4df0-4d49-a2ed-6152e42ccd27,La Salle Explorers,eb4d6fd5-c7d7-4a2d-b5c4-fecc30312dc0,eb4d6fd5-c7d7-4a2d-b5c4-fecc30312dc0
1f38c961-647f-4e4a-807a-631e8f28dc1a,Mississippi Rebels,7ac2cdb1-9456-480f-907a-b50e624e6f89,7ac2cdb1-9456-480f-907a-b50e624e6f89,South Carolina Gamecocks,ed2bf4a2-e2cd-4eaa-aeb4-766daeb3f5d4,ed2bf4a2-e2cd-4eaa-aeb4-766daeb3f5d4
196fc624-9f30-4931-81fe-774faeacc07c,Texas Christian Horned Frogs,66f229c3-ac03-4496-9175-1b255a3b9732,66f229c3-ac03-4496-9175-1b255a3b9732,Cincinnati Bearcats,716de1b5-f77a-4e64-81f7-862794a6a58c,716de1b5-f77a-4e64-81f7-862794a6a58c
316e7266-8579-400d-843d-bb1ee1d8d345,Liberty Flames,f9b22171-31de-4c20-bb33-04d790417627,f9b22171-31de-4c20-bb33-04d790417627,Sam Houston State Bearkats,7599fe4d-d5b3-479e-a2db-7a62a206795d,7599fe4d-d5b3-479e-a2db-7a62a206795d
4e9e626c-907d-4780-a72b-57b33c562dcb,Florida International Panthers,f8ac4de8-a524-4337-9407-082fadca119f,f8ac4de8-a524-4337-9407-082fadca119f,Western Kentucky Hilltoppers,84eee29e-ea45-40cc-a67d-cc7b25c32de2,84eee29e-ea45-40cc-a67d-cc7b25c32de2
5808dfba-78aa-46e3-bb08-f2ae6dfb3685,Florida State Seminoles,8fac84c9-a29a-4e50-93c6-e68a142af638,8fac84c9-a29a-4e50-93c6-e68a142af638,Southern Methodist Mustangs,e672e9e8-f342-4935-a097-9d6639361199,e672e9e8-f342-4935-a097-9d6639361199
592fce5a-9d58-45c3-a564-c14c947fdcf7,Loyola Chicago Ramblers,3f6b5c38-08f2-48dd-b310-f2617ae5f58b,3f6b5c38-08f2-48dd-b310-f2617ae5f58b,George Washington Revolutionaries,a1292433-bf11-45d1-8be3-d712a3b35af5,a1292433-bf11-45d1-8be3-d712a3b35af5
5f8959e9-92ce-484a-bd3c-86eaf28a3b93,Fordham Rams,587530f4-99f2-4909-82c0-f2b8f7360246,587530f4-99f2-4909-82c0-f2b8f7360246,Rhode Island Rams,70a2a29b-b873-4f06-9bf5-51820c9daa7f,70a2a29b-b873-4f06-9bf5-51820c9daa7f
7c3ac480-a901-43ac-865e-cd2c0a831b3f,Duquesne Dukes,e356504c-0d22-49d8-a4ba-0e23b22d6421,e356504c-0d22-49d8-a4ba-0e23b22d6421,Richmond Spiders,51cd533d-945d-4fa9-8fb6-aadddee61758,51cd533d-945d-4fa9-8fb6-aadddee61758
843f7ab9-0ef6-4671-bfc1-e41599ab716a,Tennessee Volunteers,5c3db449-a49c-4962-9120-1db234f5871f,5c3db449-a49c-4962-9120-1db234f5871f,Vanderbilt Commodores,4b323443-b71f-43ab-a999-b0c51d3f50f7,4b323443-b71f-43ab-a999-b0c51d3f50f7
89345a5f-b756-487e-8083-17468358f5f1,Dartmouth Big Green,29555248-ba57-4a1c-9bdf-9807dee669b0,29555248-ba57-4a1c-9bdf-9807dee669b0,Cornell Big Red,39488a02-9273-4954-abf5-f5b57c05895c,39488a02-9273-4954-abf5-f5b57c05895c
b5247f11-42d0-4c66-9a9d-d9d733b85573,Miami Hurricanes,a860ee7b-596d-4dca-9b95-3082bef7c6b2,a860ee7b-596d-4dca-9b95-3082bef7c6b2,Louisville Cardinals,846d0599-4851-4f37-9fc8-54ac26178f5d,846d0599-4851-4f37-9fc8-54ac26178f5d
e5c98c26-082f-4e31-8434-394756bd63a0,Kansas Jayhawks,28f50917-8525-459b-b193-0acfada0b41b,28f50917-8525-459b-b193-0acfada0b41b,Kansas State Wildcats,b8d64e20-2b9c-4934-8d67-9d9cf1cc7406,b8d64e20-2b9c-4934-8d67-9d9cf1cc7406
f32eb27c-6bb9-4eec-89ac-cb9f4e459068,Iowa State Cyclones,31f42929-e924-471f-aa36-c4298a3312f6,31f42929-e924-471f-aa36-c4298a3312f6,Arizona State Sun Devils,a0992269-0ccc-4e33-bf13-8195034a3243,a0992269-0ccc-4e33-bf13-8195034a3243
f6d46b8f-4024-46cd-8513-afc1252f51c6,Yale Bulldogs,08e01cc4-a712-4f87-aeab-dec3bef76e64,08e01cc4-a712-4f87-aeab-dec3bef76e64,Princeton Tigers,0fa9bab6-d8a4-4050-8eec-cc9cbe8b225a,0fa9bab6-d8a4-4050-8eec-cc9cbe8b225a
1e893f2c-d28b-4a62-be1a-42f63a64f6e8,North Carolina State Wolfpack,01224fd8-48fd-4cf9-8a6f-080723d9a8f5,01224fd8-48fd-4cf9-8a6f-080723d9a8f5,Stanford Cardinal,23f8e392-70bf-4be9-a893-0ded14cea9ce,23f8e392-70bf-4be9-a893-0ded14cea9ce
5b15969e-795b-4c59-8581-1dd1884a7cbd,Missouri State Bears,d4f081c3-dde9-4513-8890-bcd60498c278,d4f081c3-dde9-4513-8890-bcd60498c278,Middle Tennessee State Blue Raiders,164b84fa-66f1-4fbf-9c5d-12f49531b03c,164b84fa-66f1-4fbf-9c5d-12f49531b03c
ed5e27fb-8aef-4431-8aa3-d2a3bb224d5c,Mississippi State Bulldogs,8b0c05de-df07-432d-b9aa-6f405e45959d,8b0c05de-df07-432d-b9aa-6f405e45959d,Georgia Bulldogs,564c9310-ddd6-47c0-9119-2d01355014b4,564c9310-ddd6-47c0-9119-2d01355014b4
01cd5972-4831-4e98-836d-5e3334a3f0af,George Mason Patriots,dce0f9e2-e86f-45ca-b39f-320a58ebafff,dce0f9e2-e86f-45ca-b39f-320a58ebafff,Saint Louis Billikens,42a6c4d3-fe1c-4ccf-a1a9-4adaa636348a,42a6c4d3-fe1c-4ccf-a1a9-4adaa636348a
6bcac147-4aa4-4237-8bda-4b8e68c837d8,Kentucky Wildcats,be372d64-2bcd-4070-ac32-44f50fba745c,be372d64-2bcd-4070-ac32-44f50fba745c,Florida Gators,f0905ce1-7146-4f24-b705-4f1d41f4dc33,f0905ce1-7146-4f24-b705-4f1d41f4dc33
b2dc1401-1a70-44f8-9f7b-db526d371138,UTEP Miners,47825664-2529-4075-a31c-f3d29363ebf0,47825664-2529-4075-a31c-f3d29363ebf0,Jacksonville State Gamecocks,211dc98a-d2d5-4efc-b7fd-491b5a3dd958,211dc98a-d2d5-4efc-b7fd-491b5a3dd958
bc8e460e-02ab-4ac0-a7ad-7aa2da331a64,Utah State Aggies,2fd4e8af-aa1c-4196-8f8e-f77376dbac11,2fd4e8af-aa1c-4196-8f8e-f77376dbac11,New Mexico Lobos,fceebafd-38cd-492f-bbc6-1776bae8d182,fceebafd-38cd-492f-bbc6-1776bae8d182
d7a85bbd-7e2c-475d-8177-8b2df55fb6eb,Wichita State Shockers,952caeed-750f-4175-9f0e-e52799415309,952caeed-750f-4175-9f0e-e52799415309,Florida Atlantic Owls,8a612a80-a765-4691-ac78-e99a184ef73b,8a612a80-a765-4691-ac78-e99a184ef73b
d7f62650-b0e6-4080-8db8-f95cecbe5d77,Colorado State Rams,57eb6932-7fb3-4844-9d3c-a0285dc33fdc,57eb6932-7fb3-4844-9d3c-a0285dc33fdc,Boise State Broncos,9c0161bd-55b6-4b36-ac1c-fce6d3bd83fb,9c0161bd-55b6-4b36-ac1c-fce6d3bd83fb
dec9003f-09da-4749-9ff8-844e248229fd,New Mexico State Aggies,eb096731-b40a-4a72-bc15-438bfe8e897f,eb096731-b40a-4a72-bc15-438bfe8e897f,Kennesaw State Owls,6c970d8e-4a5f-41e5-872c-f6d27d9f0434,6c970d8e-4a5f-41e5-872c-f6d27d9f0434
e5f5d0c6-220d-421e-b5b6-860e9631522f,Purdue Boilermakers,6699975a-c6e9-43d0-96ba-35f73733a44e,6699975a-c6e9-43d0-96ba-35f73733a44e,Wisconsin Badgers,44bb3647-99eb-4a04-86bb-33c09d6dee3e,44bb3647-99eb-4a04-86bb-33c09d6dee3e
fe68f689-464b-46d0-b7d2-3a32df7faf18,Wake Forest Demon Deacons,836171fa-4fc0-482d-a2f9-5214b735580d,836171fa-4fc0-482d-a2f9-5214b735580d,California Berkeley Golden Bears,2d1a46ff-c7aa-4ba2-ab3d-900b2aa03baa,2d1a46ff-c7aa-4ba2-ab3d-900b2aa03baa
43d187dd-93b0-409d-95dd-fbb743266af0,Syracuse Orange,c30f9884-7817-4c7f-9703-0a4c5419962a,c30f9884-7817-4c7f-9703-0a4c5419962a,Pittsburgh Panthers,1ba5a540-ca59-486b-b31c-988c85bb220c,1ba5a540-ca59-486b-b31c-988c85bb220c
ad458db4-4ca6-4378-8e03-9a9cdfdd044d,San Jose State Spartans,89cf33cf-8a57-4f4e-8ab8-6f9ddd00312e,89cf33cf-8a57-4f4e-8ab8-6f9ddd00312e,Wyoming Cowboys,78571399-969c-4c71-b359-b0906bf42093,78571399-969c-4c71-b359-b0906bf42093
70d4673d-dd65-4ae2-8117-203a0748d274,Ohio State Buckeyes,46e5938d-9e0d-4628-9030-fec405173f62,46e5938d-9e0d-4628-9030-fec405173f62,Indiana Hoosiers,8e5a54c2-8fd9-4b3b-95c3-ccbca0d85804,8e5a54c2-8fd9-4b3b-95c3-ccbca0d85804
d2bed15a-9ab8-4145-beb8-13075f220478,LSU Tigers,c2e73529-e8f7-4d76-999e-efca243044e8,c2e73529-e8f7-4d76-999e-efca243044e8,Texas A&M Aggies,4d189c2b-5b9d-48eb-ac9d-0cbe65e2e056,4d189c2b-5b9d-48eb-ac9d-0cbe65e2e056
45744f33-0401-4c6a-9ece-bedf6b2f2201,Abilene Christian Wildcats,936981f2-e9dd-4441-85ff-c160558d77ea,936981f2-e9dd-4441-85ff-c160558d77ea,Texas Arlington Mavericks,7f6a4152-a786-4a6e-84d3-369423f82f1b,7f6a4152-a786-4a6e-84d3-369423f82f1b
b40faec8-882e-46f1-b5e2-a58763337338,California Polytechnic Mustangs,63a9e0c4-a0f4-4034-889c-0c76cde6b17b,63a9e0c4-a0f4-4034-889c-0c76cde6b17b,Cal State Bakersfield Roadrunners,7a93c8b0-fc80-4d7f-a1e2-c03655e8ced8,7a93c8b0-fc80-4d7f-a1e2-c03655e8ced8
59a64a58-e26a-4c55-a158-fb9126ec9155,Georgetown Hoyas,2752b51b-fe50-4644-ad87-6fffa6bd12bb,2752b51b-fe50-4644-ad87-6fffa6bd12bb,Providence Friars,751876f4-04ac-4d98-b269-888328fa1bcf,751876f4-04ac-4d98-b269-888328fa1bcf
71b12e4b-4b94-4707-8295-3e531f9fff78,Cal State Northridge Matadors,6cfb7635-d491-42c5-b856-544ea7795fa8,6cfb7635-d491-42c5-b856-544ea7795fa8,Cal State Fullerton Titans,9b45ce86-bb1d-4818-a599-dd97ca8def50,9b45ce86-bb1d-4818-a599-dd97ca8def50
b11fbb3e-66f2-41ae-8937-c109685abfa5,Cal Irvine Anteaters,75a97083-3b4c-4116-a013-5f789a1190b6,75a97083-3b4c-4116-a013-5f789a1190b6,Cal Davis Aggies,33b700aa-ccb2-45b8-af9a-8d6a749035b4,33b700aa-ccb2-45b8-af9a-8d6a749035b4
f3a105c1-b16d-43a1-8bdf-f6da6e08763d,Grand Canyon Antelopes,2360813a-0274-4f48-8333-7a7563a77efe,2360813a-0274-4f48-8333-7a7563a77efe,Fresno State Bulldogs,e1681281-f576-4dd4-9d13-8ed9836bf2bb,e1681281-f576-4dd4-9d13-8ed9836bf2bb
26743fb8-9f39-4e93-afba-814ac08173e3,Texas Longhorns,4db9da99-8e8f-445c-a9d5-344daff6bb89,4db9da99-8e8f-445c-a9d5-344daff6bb89,Oklahoma Sooners,96c6ea1f-c67a-4fbd-bb8e-6a12f4f2eb61,96c6ea1f-c67a-4fbd-bb8e-6a12f4f2eb61
3e7032e4-d326-4cd2-ad40-fd8085997527,Alabama Crimson Tide,acf559d3-268c-4b2a-b6d4-4b92fa88ad83,acf559d3-268c-4b2a-b6d4-4b92fa88ad83,Auburn Tigers,634f883b-3184-4ffc-be07-af75eca6efb1,634f883b-3184-4ffc-be07-af75eca6efb1
f140ada3-b1af-4abe-906c-fcea07e67a92,Southern Utah Thunderbirds,8e4cb61a-0458-42e7-b628-079118b30f87,8e4cb61a-0458-42e7-b628-079118b30f87,California Baptist Lancers,c2a3c86a-aae9-4a49-adc4-a938f086b9b5,c2a3c86a-aae9-4a49-adc4-a938f086b9b5
01d7ccec-8dfd-4e81-9249-98985c359553,Utah Tech Trailblazers,01066e57-182f-4ea3-9301-0f9081a8b533,01066e57-182f-4ea3-9301-0f9081a8b533,Utah Valley Wolverines,70fd1195-7aa6-404d-b0a4-6635be43766e,70fd1195-7aa6-404d-b0a4-6635be43766e
6ef6a205-1e85-4f65-8f26-ed9493572440,Minnesota Golden Gophers,fda0805a-1fd7-466a-8c0c-6215dcc0fb3a,fda0805a-1fd7-466a-8c0c-6215dcc0fb3a,Northwestern Wildcats,98321eb6-2bb9-4134-8a4b-946f619f0a1b,98321eb6-2bb9-4134-8a4b-946f619f0a1b
805dc216-576f-4fbb-9618-39bf41327415,USC Trojans,b0996cd6-3f62-4a8f-898c-5c8c157ee971,b0996cd6-3f62-4a8f-898c-5c8c157ee971,UCLA Bruins,b7cb4cbd-02d5-4547-a36d-c80fd5572056,b7cb4cbd-02d5-4547-a36d-c80fd5572056
3f387ef4-0dc2-4d92-b243-d1e339c347b6,Nevada Reno Wolfpack,a1e2ee65-8a41-4f18-a91c-55d224534e64,a1e2ee65-8a41-4f18-a91c-55d224534e64,Air Force Falcons,31dabd6b-1791-4c56-8d56-523756c0047c,31dabd6b-1791-4c56-8d56-523756c0047c
e494f76d-9322-4b5a-a2b2-08105f6529d9,Brigham Young Cougars,d3e8d847-e9c1-4594-93b8-5ef3c0020622,d3e8d847-e9c1-4594-93b8-5ef3c0020622,Texas Tech Red Raiders,dcb97feb-99cb-4150-9b67-82c4c235fa1d,dcb97feb-99cb-4150-9b67-82c4c235fa1d
34f49f64-5d3a-4e05-a38a-9a72ac361971,Colorado Buffaloes,3d2996b8-6d51-4278-9ffb-56ac58ee37a4,3d2996b8-6d51-4278-9ffb-56ac58ee37a4,Arizona Wildcats,565a8581-4cb4-492d-8a6a-8b4628d1e6b5,565a8581-4cb4-492d-8a6a-8b4628d1e6b5
ba8ce7e9-b87e-4722-be36-1c73c2303e32,Oregon Ducks,53059973-cb88-47c4-8074-f1d12f0acb49,53059973-cb88-47c4-8074-f1d12f0acb49,Washington Huskies,35c14b48-992f-431d-ba54-a78e20f55fd4,35c14b48-992f-431d-ba54-a78e20f55fd4
dc72161d-691b-4b3b-b355-ef50695a729d,Hawaii Rainbow Warriors,7d856c8f-5dcc-4533-acc7-3a0698d8b84c,7d856c8f-5dcc-4533-acc7-3a0698d8b84c,Long Beach State Beach,e8a0117a-4a23-4eba-b5eb-fd8141720c49,e8a0117a-4a23-4eba-b5eb-fd8141720c49
1e624b97-2c64-4dd8-84a4-81f6514bc948,Rutgers Scarlet Knights,bb97ac4f-3d7e-441a-9a2b-e733ebe306eb,bb97ac4f-3d7e-441a-9a2b-e733ebe306eb,Penn State Nittany Lions,fac2ef41-62a9-43b2-8d65-4e9b6ce4bcda,fac2ef41-62a9-43b2-8d65-4e9b6ce4bcda
9248e812-4b2e-44d1-bdec-3b936a66bad3,Tulane Green Wave,e1c96eeb-7584-4f75-94dc-9014089c59e3,e1c96eeb-7584-4f75-94dc-9014089c59e3,Memphis Tigers,b8031552-c487-4d5f-9a17-4bd8f5a11239,b8031552-c487-4d5f-9a17-4bd8f5a11239
9a2bf18a-8013-4fbe-8fe1-733e9ed0fc42,South Florida Bulls,d3ac124f-a61d-4359-b105-a47ab13761df,d3ac124f-a61d-4359-b105-a47ab13761df,Charlotte 49ers,ecd5558d-9975-4abc-bacd-d185d6db5fe6,ecd5558d-9975-4abc-bacd-d185d6db5fe6
3ad5ff3f-ede5-4626-8c59-903d12b5aa53,Maryland Terrapins,9c9671b0-ba41-45cb-9e8b-9f999ab0d97e,9c9671b0-ba41-45cb-9e8b-9f999ab0d97e,Illinois Fighting Illini,1dcc94b4-68ac-4a09-a4a7-869fc59c6250,1dcc94b4-68ac-4a09-a4a7-869fc59c6250
63c9e20f-9b38-4455-929c-ae394c3d175d,Tulsa Golden Hurricane,fbfe6ad5-e414-45cd-83a8-99b305e121fe,fbfe6ad5-e414-45cd-83a8-99b305e121fe,Temple Owls,d85035c0-bfbb-4c9f-bfa3-38f6ee2a4ac6,d85035c0-bfbb-4c9f-bfa3-38f6ee2a4ac6
9a510f2f-c7d7-4f2b-bafe-4979107ed1d1,Rice Owls,ba97c4c2-6669-458e-8bb9-a683fc007b4f,ba97c4c2-6669-458e-8bb9-a683fc007b4f,Texas San Antonio Roadrunners,a2bec77f-bd3a-4402-8704-1180995646bd,a2bec77f-bd3a-4402-8704-1180995646bd
ed0d8fcd-4b47-4895-ac98-98923c0b5be0,Alabama Birmingham Blazers,539c2f06-9114-4683-8880-785ee95ef800,539c2f06-9114-4683-8880-785ee95ef800,East Carolina Pirates,baafbf73-9dfc-4289-bcfe-14daf9782478,baafbf73-9dfc-4289-bcfe-14daf9782478
e6ca8c17-83af-471c-8c0b-fe364a228abd,Michigan Wolverines,af7387d1-3ce5-4221-9797-8c3ee304d9d6,af7387d1-3ce5-4221-9797-8c3ee304d9d6,Michigan State Spartans,575f4d2f-6e7a-4fac-9dc6-7143738b4403,575f4d2f-6e7a-4fac-9dc6-7143738b4403
